id	text	label
train_001223	giảng viên nghiêm khắc , bài giảng chuyên sâu giúp sinh viên hiểu rõ vấn đề.	1
train_001224	dẫn chứng thực tế.	1
train_001225	cô dạy hay.	1
train_001226	rất thực tiễn.	1
train_001227	thầy dạy chi tiết , kỹ càng.	1
train_001228	thầy dạy vui , dễ hiểu , bài tập sát với nội dung giảng dạy.	1
train_001229	cô thân thiện và rất nhiệt tình.	1
train_001230	giảng viên dạy hay , cung cấp đầy đủ kiến thức.	1
train_001231	thầy rất niềm nở , vui vẻ , tận tâm và nhiệt tình.	1
train_001232	thầy dạy rất kỹ.	1
train_001233	chỉ dạy nhiệt tình.	1
train_001234	giảng nhanh , dễ hiểu.	1
train_001235	rất hài lòng giảng viên.	1
train_001236	môn học rất hay , thiết thực.	1
train_001237	thầy chủ động sửa bài tập trên lớp để sinh viên nắm kiến thức rõ hơn.	1
train_001238	cách giảng viên truyền đạt và rất tận tâm với sinh viên.	1
train_001239	nhiệt tâm.	1
train_001240	thầy wzjwz249 dạy hay và rất dễ hiểu.	1
train_001241	có nhiều hoạt động mà sinh viên có cơ hội đạt được điểm cộng trên lớp , thầy thân thiện với sinh viên.	1
train_001242	kiến thức truyền đạt tốt.	1
train_001243	giảng dạy hiệu quả , đi dạy đúng giờ.	1
train_001244	giảng viên dạy dễ hiểu , và đầy đủ nội dung.	1
train_001245	thầy dạy được , vui vẻ.	1
train_001246	ân cần , quan tâm , nhiệt tình , hết lòng. trong giảng dạy.	1
train_001247	giảng viên truyền đạt tốt , chỉ bảo tận tình.	1
train_001248	thầy wzjwz105 giảng dạy rất tốt , truyền đạt hay , luôn đưa ra những vấn đề hay.	1
train_001249	cô rất nhiệt tình giải đáp thắc mắc , cô dành thời gian giải đáp thắc mắc của sinh viên.	1
train_001250	cho bài tập hay và nhiều.	1
train_001251	thầy rất tận tâm. trong giảng dạy , sử dụng các thiết bị phục vụ bài giảng rất hiệu quả , định hướng các công việc cụ thể cho sinh viên trong tương lai , tạo tâm lý tự tin , thoải mái , truyền cảm hứng cho sinh viên.	1
train_001252	rất hài lòng về cô , cô rất nhiệt tình.	1
train_001253	giảng viên đảm bảo giờ lên lớp , tập trung vô việc dạy học.	1
train_001254	thầy dạy dễ hiểu , thân thiện , lưu ý cho sinh viên những lỗi thường sai khi làm kiển tra và gợi ý mẹo làm bài tốt.	1
train_001255	thầy rất nhiệt tình , dạy rất kỹ , thầy cũng rất vui tính.	1
train_001256	những câu chuyện thầy kể. do thầy trải qua làm em rất thích.	1
train_001257	tiết học vui vẻ.	1
train_001258	cô giảng dạy rất có tâm với nghề , đôi khi cô còn cho tụi em thêm bài tập tự luyện.	1
train_001259	cô hướng dẫn sinh viên và nhận xét về đồ án rất tận tình , chính xác.	1
train_001260	hăng say đến nỗi quên cả giờ giấc.	1
train_001261	giảng viên hướng dẫn nhiệt tình , trả lời thắc mắc kịp thời.	1
train_001262	dưới góc nhìn một sinh viên , tôi thấy chuyên môn của cô thật tuyệt vời.	1
train_001263	thầy khá tận tâm , nhiệt tình với sinh viên.	1
train_001264	giảng nhiều , dễ hiểu , truyền đạt có hệ thống.	1
train_001265	thầy có cách làm đồ án là quay video clip rất hay , vừa vui vừa là cách tìm hiểu kiến thức một cách mới , hứng thú.	1
train_001266	kiến thức môn học mang lại tương đối đầy đủ và thực tế giúp sinh viên nắm rõ phương pháp và cách thức để học tập các môn chuyên ngành sau này.	1
train_001267	thầy vui tính , giảng hay , nhiệt huyết với các bạn.	1
train_001268	nhiệt tình , giáo án tốt , có nhiều bài tập vận dụng trên website môn học.	1
train_001269	nhiệt tình , dễ gần.	1
train_001270	có cho các bài tập vừa sức sinh viên và tích cực giải đáp thắc mắc.	1
train_001271	thầy rất tâm huyết , chuyên tâm dạy.	1
train_001272		1
train_001273	thân thiện , gần gũi , cách giảng lấy ví dụ thực tế hóa.	1
train_001274	giảo viên hài hước , giảng kiến thức dễ tiếp thu.	1
train_001275	cách truyền đạt hài hước.	1
train_001276	cô rất vui tính và nhiệt tình.	1
train_001277	trình bày bài giảng một cách khoa học và hợp lý.	1
train_001278	giọng nói hay.	1
train_001279	hình thức , các hoạt động học tập phong phú.	1
train_001280	truyền đạt dễ hiểu , giảng viên hài hước , tạo không gian học tập hưng phấn khi đến lớp.	1
train_001281	thích cách dạy như kể chuyện , chia sẻ kinh nghiệm của thầy.	1
train_001282	thầy chia sẻ nhiều điều. trong thực tế.	1
train_001283	giảng viên nhiệt tình , quan tâm sinh viên , hướng dẫn tốt.	1
train_001284	vui vẻ , nhiệt tình , thân thiện.	1
train_001285	thầy rất tâm huyết.	1
train_001286	dạy dễ hiểu , nhiệt tình.	1
train_001287	cô giáo trẻ trung , hòa nhã với sinh viên.	1
train_001288	cô vui tính , hiền , khá nhiệt tình và gần gũi với sinh viên colonsmilesmile.	1
train_001289	giờ học sinh động , thầy tạo ra không gian để sinh viên trao đổi vấn đề và nêu ra ý kiến của mình.	1
train_001290	giảng viên nhiệt tình , em cảm thấy hài lòng.	1
train_001291	giảng viên hòa đồng , gần gũi với sinh viên.	1
train_001292	thầy rất tận tâm với sinh viên.	1
train_001293	chúc thầy thành công.	1
train_001294	nhiệt huyết với sinh viên.	1
train_001295	dạy nhiệt tình giúp đỡ sinh viên nhiệt tình. trong giờ học và chỉ bài tận tình.	1
train_001296	cập những những kiến thức mới ở ngoài vào giảng dạy.	1
train_001297	giảng viên dạy học rất tâm huyết.	1
train_001298	dạy đúng chủ đề. không nói chuyện ngoài lề , đi dạy đúng giờ.	1
train_001299	thầy hướng dẫn thực hành hay.	1
train_001300	thầy dạy cực vui , kiến thức đầy đủ , gần gũi với sinh viên.	1
train_001301	giảng viên cởi mở dễ tiếp xúc , trao đổi.	1
train_001302	dạy ổn.	1
train_001303	giảng viên sử dụng thời gian hợp lý , trình bày chi tiết dễ hiểu.	1
train_001304	kiến thức của giảng viên rất tốt , cách trình bày , giảng dạy rất đẹp và hiệu quả.	1
train_001305	thầy giảng rất tận tình.	1
train_001306	quý thầy lắm.	1
train_001307	giáo viên nhiệt tình , có chuyên môn cao.	1
train_001308	nhiệt tình và thân thiết với học sinh.	1
train_001309	cho làm debate về thực tiễn.	1
train_001310	giảng viên nhiệt tình , luôn luôn đến lớp đúng giờ.	1
train_001311	tận tâm với sinh viên.	1
train_001312	giáo viên dạy hay.	1
train_001313	cô dạy nhiệt tình , lên lớp đầy đủ.	1
train_001314	học được nhiều từ vựng chuyên sâu hơn , giáo viên rất tận tình.	1
train_001315	tác phong và phương pháp giảng bài hiện đại , gần gũi , dễ tiếp thu.	1
train_001316	giảng nhiệt tình , ôn tập tốt.	1
train_001317	tạo hoạt động thực hành theo nhóm rất hay.	1
train_001318	giảng dạy hay thầy rất nhiệt tình slide bài giảng thầy chuẩn bị tốt.	1
train_001319	tận tình chỉ bảo cho sinh viên những kiến thức bị hổng.	1
train_001320	giáo viên tích cực trong giảng dạy.	1
train_001321	tiết học vui vẻ , thoải mái.	1
train_001322	thầy nhiệt tình và rất gần gũi với tụi em.	1
train_001323	hướng dẫn bài tập đầy đủ , phương pháp giải hay.	1
train_001324	thầy dạy tốt , cho bài tập nhiều.	1
train_001325	very good.	1
train_001326	tốt , nhiệt tình , giỏi.	1
train_001327	rất nhiệt tình và tâm huyết.	1
train_001328	tận tình , tâm huyết với sinh viên.	1
train_001329	thầy giảng dạy rất hay và nhiệt tình bên cạnh giảng dạy lý thuyết thầy cũng dạy cho sinh viên các kỹ năng sau này ra trường rất hữu ích.	1
train_001330	cô dạy rất nhiệt tình và dễ hiểu , rất chu đáo , ân cần và quan tâm tới sinh viên.	1
train_001331	giảng viên tận tâm , kiến thức tốt , khả năng truyền đạt tốt.	1
train_001332	cô hướng dẫn phương pháp học tập hiệu quả.	1
train_001333	nhiệt tình , giảng dễ hiểu.	1
train_001334	phòng lab tốt hơn.	1
train_001335	thầy giảng dạy khá nhiệt tình.	1
train_001336	giáo viên hướng dẫn tận tình , cung cấp đầy đủ kiến thức căn bản của bộ môn.	1
train_001337	tận tình , cung cấp đầy đủ kiến thức , không khí vui vẻ , thoải mái.	1
train_001338	thầy cho nhiều bài tập với số lượng lớn.	1
train_001339	đảm bảo giờ lên lớp và khối lượng kiến thức của môn học.	1
train_001340	cô rất thương sinh viên , hầu như tất cả sinh viên. trong lớp cô đều có thể đánh giá được năng lực của từng bạn.	1
train_001341	like.	1
train_001342	giảng dạy nhiệt tình , cập nhật bài giảng , điểm số nhanh.	1
train_001343	cho quá nhiều bài tập , chỉ nên cho bài tập ví dụ điển hình.	1
train_001344	slide rõ ràng cụ thể.	1
train_001345	thầy dạy rất tận tâm và dễ hiểu. tuy bị mất căn bản nhập môn lập trình nhưng sau mỗi buổi học của thầy   em cảm thấy vô cùng hứng thú và có động lực hơn với môn lập trình hướng đối tượng nói riêng và những môn có liên quan đế lập trình khác nói chung.	1
train_001346	giáo viên lên lớp đúng giờ , sử dụng thời gian đứng lớp hiệu quả.	1
train_001347	bài giảng chi tiết rõ ràng.	1
train_001348	thầy khá giỏi , dạy kỹ và sâu.	1
train_001349	nhiệt tình , giảng bài chậm rãi dễ nắm bắt nội dung.	1
train_001350	thầy nhiệt tình , vui vẻ , giảng dạy kỹ những phần quan trọng.	1
train_001351	thầy giảng hiệu quả.	1
train_001352	giảng viên rất nhiệt tình tâm huyết.	1
train_001353	giảng rất tỉ mỉ và dễ hiểu.	1
train_001354	thầy giảng rất hay , dễ hiểu.	1
train_001355	nhiệt tình , biết cách truyền cảm hứng tạo động lực phấn đấu học tập cho sinh viên.	1
train_001356	thầy không chỉ dạy kiến thức mà còn dạy trở thành một kỹ sư giỏi.	1
train_001357	giáo viên có những đồ án sát mới mục tiêu bài học.	1
train_001358	kỹ càng.	1
train_001359	truyền đạt cho sinh viên rất dễ hiểu và áp dụng.	1
train_001360	hiểu được các kiến thức quan trọng của môn học.	1
train_001361	cô dạy tận tâm và vui tính.	1
train_001362	có thuyết trình , tạo sự sáng tạo cho sinh viên , giáo viên tận tâm.	1
train_001363	phương pháp dạy cần cải thiện.	1
train_001364	thầy dạy dễ hiểu có tâm.	1
train_001365	giáo viên rất tận tâm nhiệt tình.	1
train_001366	thầy dạy rất hay dễ hiểu và tiết học rất vui.	1
train_001367	có nhiều bài tập củng cố.	1
train_001368	thầy vui vẻ , nhiệt tình , tận tâm.	1
train_001369	giáo viên tận dụng giờ lên lớp hiệu quả , lên lớp đúng giờ.	1
train_001370	tận tình giúp đỡ , giải đáp cho sinh viên.	1
train_001371	thầy vui vẻ , dễ tính.	1
train_001372	cô dạy rất vui.	1
train_001373	có tâm.	1
train_001374	biết cách phân bố thời gian.	1
train_001375	bài giảng sống động.	1
train_001376	chất lượng môn học phù hợp.	1
train_001377	thầy dạy rất hay , thiết thực.	1
train_001378	dạy chi tiết , giải bài tập đầy đủ , dễ hiểu.	1
train_001379	rất thích cách dạy của thầy , thầy rất nhiệt tình , tận tâm và rất vui tính.	1
train_001380	cô dạy nhiệt tình , dạy kỹ.	1
train_001381	nhiệt tình và có tinh thần trách nhiệm cao.	1
train_001382	rất quan tâm đến sinh viên.	1
train_001383	tất cả lựa chọn của em dành cho thầy ở mức 4 , rất tốt , rất hoàn hảo.	1
train_001384	thầy giảng bài và sửa bài tập rất cẩn thận.	1
train_001385	nghiêm khắc.	1
train_001386	trình bày hay.	1
train_001387	thầy dễ tính , dạy dễ hiểu , thầy dạy hay.	1
train_001388	cô dạy rất nhiệt tình , cám ơn cô.	1
train_001389	nhiệt tình , tận tâm , hài hước , famous name.	1
train_001390	thầy cho rất nhiều bài tập đảm bảo lượng kiến thức đủ cho sinh viên giảng dạy rất nhiệt tình.	1
train_001391	hướng dẫn tích cực , nhiệt tình.	1
train_001392	thầy rất vui tính và rất thật.	1
train_001393	cung cấp đầy đủ thông tin bài học.	1
train_001394	tận tình , cung cấp đầy đủ kiến thức.	1
train_001395	thầy vui tính và tận tâm.	1
train_001396	tiếp cận với kiến thức thực tế , nâng cao khả năng tự học , nghiên cứu.	1
train_001397	cô giảng rất dễ hiểu.	1
train_001398	thầy rất vui tính dạy dễ hiểu.	1
train_001399	thầy có tâm và rất tận tình , rõ ràng. trong các thông báo.	1
